date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:53:53	34794/34794	---M--	200	added ('OK')	image/jpeg	etag:%2287ea-664dabff-3f96b7f1cd705c65;;;%22	https://eduport.webestica.com/rtl/assets/images/courses/4by3/15.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/images/courses/4by3/15.jpg	(from https://eduport.webestica.com/rtl/)
09:53:53	42063/42063	---M--	200	added ('OK')	image/jpeg	etag:%22a44f-664dabff-a52214039031cedd;;;%22	https://eduport.webestica.com/rtl/assets/images/courses/4by3/17.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/images/courses/4by3/17.jpg	(from https://eduport.webestica.com/rtl/)
09:53:53	46596/46596	---M--	200	added ('OK')	image/jpeg	etag:%22b604-664dabff-f0b7336734cd3d0c;;;%22	https://eduport.webestica.com/rtl/assets/images/courses/4by3/16.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/images/courses/4by3/16.jpg	(from https://eduport.webestica.com/rtl/)
09:53:54	2097/2097	---M-Z	200	added ('OK')	image/svg+xml	etag:%22831-664dab58-c0e2cc1ed5ddc9a1;gz%22	https://eduport.webestica.com/rtl/assets/images/flags/uk.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/images/flags/uk.svg	(from https://eduport.webestica.com/rtl/)
09:53:54	86982/86982	---M--	200	added ('OK')	image/png	etag:%22153c6-664dab61-9f35c9e66de6a86;;;%22	https://eduport.webestica.com/rtl/assets/images/pattern/02.png	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/images/pattern/02.png	(from https://eduport.webestica.com/rtl/)
09:53:54	653/653	---M-Z	200	added ('OK')	image/svg+xml	etag:%2228d-664dab56-15ba011067abd5b2;gz%22	https://eduport.webestica.com/rtl/assets/images/flags/gr.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/images/flags/gr.svg	(from https://eduport.webestica.com/rtl/)
09:53:54	641/641	---M-Z	200	added ('OK')	image/svg+xml	etag:%22281-664dab58-32b9d89d2fba37d4;gz%22	https://eduport.webestica.com/rtl/assets/images/flags/sp.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/images/flags/sp.svg	(from https://eduport.webestica.com/rtl/)
09:53:56	100902/100902	---M-Z	200	added ('OK')	application/x-javascript	etag:%2218a26-664dabf1-86f00487bb9c33f3;gz%22	https://eduport.webestica.com/rtl/assets/vendor/tiny-slider/tiny-slider-rtl.js	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/vendor/tiny-slider/tiny-slider-rtl.js	(from https://eduport.webestica.com/rtl/)
09:53:57	80721/80721	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213b51-664dac66-1748c5b97fa7ccca;gz%22	https://eduport.webestica.com/rtl/assets/vendor/bootstrap/dist/js/bootstrap.bundle.min.js	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/vendor/bootstrap/dist/js/bootstrap.bundle.min.js	(from https://eduport.webestica.com/rtl/)
09:53:57	5409/5409	---M-Z	200	added ('OK')	application/x-javascript	etag:%221521-664dac5c-483af3bacc5fc25e;gz%22	https://eduport.webestica.com/rtl/assets/vendor/purecounterjs/dist/purecounter_vanilla.js	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/vendor/purecounterjs/dist/purecounter_vanilla.js	(from https://eduport.webestica.com/rtl/)
09:53:58	110302/110302	---M-Z	200	added ('OK')	application/x-javascript	etag:%221aede-664dac54-8f9cacc9a60e90ee;gz%22	https://eduport.webestica.com/rtl/assets/vendor/glightbox/js/glightbox.js	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/vendor/glightbox/js/glightbox.js	(from https://eduport.webestica.com/rtl/)
09:53:58	38546/38546	---M-Z	200	added ('OK')	application/x-javascript	etag:%229692-664daaf6-aff41cfcc4314b47;gz%22	https://eduport.webestica.com/rtl/assets/js/functions.js	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/assets/js/functions.js	(from https://eduport.webestica.com/rtl/)
09:53:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/docs/assets/vendor/overlay-scrollbar/css/overlayscrollbars.min.css	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/overlay-scrollbar/css/overlayscrollbars.min.css	(from https://eduport.webestica.com/docs/snippets.html)
09:54:00	19084/19084	---M--	200	added ('OK')	image/jpeg	etag:%224a8c-66360ce4-10fbac015163938d;;;%22	https://eduport.webestica.com/docs/assets/images/hero/main-bg.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/images/hero/main-bg.jpg	(from https://eduport.webestica.com/docs/snippets.html)
09:54:00	16552/16552	---M--	200	added ('OK')	image/jpeg	etag:%2240a8-66360cdd-ebcb03e2589b88c1;;;%22	https://eduport.webestica.com/docs/assets/images/header/main-bg.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/images/header/main-bg.jpg	(from https://eduport.webestica.com/docs/snippets.html)
09:54:00	43532/43532	---M--	200	added ('OK')	image/jpeg	etag:%22aa0c-66360cbf-4e9744a6eeee4e26;;;%22	https://eduport.webestica.com/docs/assets/images/avatar/09.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/images/avatar/09.jpg	(from https://eduport.webestica.com/docs/alerts.html)
09:54:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/video/	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/video/index.html	(from https://eduport.webestica.com/assets/vendor/glightbox/js/glightbox.js)
09:54:02	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2003:24:00%20GMT	https://gmpg.org/xfn/and	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/and.266.delayed	(from https://gmpg.org/xfn/)
09:54:02	5209/5209	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2003:24:01%20GMT	https://gmpg.org/xfn/1	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/1.html	(from https://gmpg.org/xfn/join)
09:54:03	250/250	---M--	200	added ('OK')	image/gif	etag:%2264e1836a-fa-3ef0a663b3680%22	https://gmpg.org/xfn/xfn-btn.gif	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/xfn-btn.gif	(from https://gmpg.org/xfn/join)
09:54:03	9010/9010	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2003:24:02%20GMT	https://gmpg.org/xfn/creator-fr	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/creator-fr.html	(from https://gmpg.org/xfn/tools)
09:54:04	8836/8836	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2003:24:02%20GMT	https://gmpg.org/xfn/creator-it	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/creator-it.html	(from https://gmpg.org/xfn/tools)
09:54:04	8744/8744	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2003:24:03%20GMT	https://gmpg.org/xfn/creator-es	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/creator-es.html	(from https://gmpg.org/xfn/tools)
09:54:04	8885/8885	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2003:24:03%20GMT	https://gmpg.org/xfn/creator-nl	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/creator-nl.html	(from https://gmpg.org/xfn/tools)
09:54:04	8224/8224	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2003:24:03%20GMT	https://gmpg.org/xfn/creator-cs	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/creator-cs.html	(from https://gmpg.org/xfn/tools)
09:54:05	8931/8931	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2003:24:03%20GMT	https://gmpg.org/xfn/creator-ja	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/creator-ja.html	(from https://gmpg.org/xfn/tools)
09:54:05	38834/38834	---M--	200	added ('OK')	image/png	etag:%22251c1f0b-97b2-3ef0a663b3680%22	https://gmpg.org/xfn/pix/mememememe.png	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/pix/mememememe.png	(from https://gmpg.org/xfn/and/)
09:54:05	7243/7243	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2003:24:04%20GMT	https://gmpg.org/xfn/and/foaf	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/and/foaf.html	(from https://gmpg.org/xfn/and/)
09:54:06	11565/11565	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jul%202024%2003:24:04%20GMT	https://gmpg.org/xfn/and/index	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/and/index-2.html	(from https://gmpg.org/xfn/and/)
09:54:06	51/51	---M--	200	added ('OK')	text/css	etag:%2264e18318-33-3ef0a663b3680%22	https://gmpg.org/xfn/count.css	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/count.css	(from https://gmpg.org/xfn/more)
09:54:06	140/140	---M--	200	added ('OK')	image/gif	etag:%2264e1836c-8c-3ef0a663b3680%22	https://gmpg.org/xfn/xfn-mini.gif	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/xfn-mini.gif	(from https://gmpg.org/xfn/more)
09:54:06	0/-1	---M--	301	error ('')			https://gmpg.org/xfn/and	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/gmpg.org/xfn/and.275.delayed	(from https://gmpg.org/xfn/index)
09:54:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/dist/	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/dist/index.html	(from https://eduport.webestica.com/assets/vendor/aos/aos.js)
09:54:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/string	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/string	(from https://eduport.webestica.com/assets/vendor/plyr/plyr.js)
09:54:14	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-66360d0c-24b367221df2c90c;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.eot	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.eot	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:15	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%221327c-66360d0f-c893114a3c8c69bb;;;%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.woff2	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:15	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-66360d0c-24b367221df2c90c;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:16	136516/136516	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2221544-66360d0d-bbe9f1f595d2fdc2;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.ttf	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:16	92136/92136	---M--	200	added ('OK')	application/font-woff	etag:%22167e8-66360d0e-76edde1f3f4ea7e;;;%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.woff	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.woff	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:16	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-66360d0f-4696fdf3f338f6fb;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.eot	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.eot	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:16	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-66360d0f-4696fdf3f338f6fb;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:17	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-66360d0e-418fa483d14bb023;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.svg	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:17	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%2234ec-66360d11-8954cd14d2978db7;;;%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.woff2	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:17	16772/16772	---M--	200	added ('OK')	application/font-woff	etag:%224184-66360d10-a8d46d46343f9425;;;%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.woff	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.woff	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:17	34052/34052	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%228504-66360d10-d9c09f1157f05d0f;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.ttf	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:18	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-66360d10-b4a10627708121d7;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.svg	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:18	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-66360d12-9722cbf3985ab73c;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.eot	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.eot	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:18	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-66360d12-9722cbf3985ab73c;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:19	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%22139ac-66360d14-eaca293444486252;;;%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.woff2	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:19	104280/104280	---M--	200	added ('OK')	application/font-woff	etag:%2219758-66360d14-2e7f3906e9bd70f4;;;%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.woff	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.woff	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:19	204528/204528	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2231ef0-66360d13-68d7e58328511216;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.ttf	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:19	112440/112440	---M--	200	added ('OK')	font/woff2	etag:%221b738-66360cfd-a1361c7058e4d1f1;;;%22	https://eduport.webestica.com/docs/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/bootstrap-icons/fonts/bootstrap-iconsd862.woff2	(from https://eduport.webestica.com/docs/assets/vendor/bootstrap-icons/bootstrap-icons.css)
09:54:20	917575/917575	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e0047-66360d12-e1adb173cf0a8db9;gz%22	https://eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.svg	(from https://eduport.webestica.com/docs/assets/vendor/font-awesome/css/all.min.css)
09:54:22	150592/150592	---M--	200	added ('OK')	application/font-woff	etag:%2224c40-66360cfd-65220b7ac027027;;;%22	https://eduport.webestica.com/docs/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff?8d200481aa7f02a2d63a331fc782cfaf	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/docs/assets/vendor/bootstrap-icons/fonts/bootstrap-iconsd862.woff	(from https://eduport.webestica.com/docs/assets/vendor/bootstrap-icons/bootstrap-icons.css)
09:54:23	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/formats/	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/formats/index.html	(from https://eduport.webestica.com/assets/vendor/quill/js/quill.min.js)
09:54:23	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/blots/	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/blots/index.html	(from https://eduport.webestica.com/assets/vendor/quill/js/quill.min.js)
09:54:24	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/Trident/	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/Trident/index.html	(from https://eduport.webestica.com/assets/vendor/overlay-scrollbar/js/overlayscrollbars.min.js)
09:54:24	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/Edge/	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/Edge/index.html	(from https://eduport.webestica.com/assets/vendor/overlay-scrollbar/js/overlayscrollbars.min.js)
